No,ID,ACCID,Vet Name,แขวง/ตำบล,เขต/อำเภอ,จังหวัด,Address ID,Zip ,วันที่เปิดทำการ,เวลาเปิดทำการ,เวลาปิดทำการ,ที่อยู่,Stock,Stock
274,6769490274,CE1274,คลินิกโป่งน้ำร้อนรักษาสัตว์,ทับไทร,อำเภอโป่งน้ำร้อน,จันทบุรี,220401,22140,"วันจันทร์, วันอังคาร, วันพฤหัส, วันศุกร์, วันเสาร์, วันอาทิตย์",8:30:00 AM,7:00:00 PM,362/2 ม.1,0,0
275,6769490275,CE1275,โรงพยาบาลสัตว์มาบยางพร,มาบยางพร,อำเภอปลวกแดง,ระยอง,210605,21140,ทุกวัน,9:00:00 AM,8:00:00 PM,188/3 ม.6,0,0
276,6769490276,CE1276,คลินิกหมอลินรักษาสัตว์,นาป่า,อำเภอเมืองชลบุรี,ชลบุรี,200107,20000,ทุกวัน,8:30:00 AM,7:00:00 PM,72/13 ม.2 ถ.สุขสามารถ,0,0
277,6769490277,CE1277, โรงพยาบาลสัตว์มายเพ็ท,หนองปรือ,อำเภอบางละมุง,ชลบุรี,200402,20150,ทุกวัน,9:00:00 AM,9:00:00 PM,เลขที่ 34/181 หมู่ที่ 2,0,0
278,6769490278,CE1278, โรงพยาบาลสัตว์วุฒิเลิศการุณ,มาบตาพุด,อำเภอเมืองระยอง,ระยอง,210114,21150,ทุกวัน,12:00:00 AM,12:00:00 AM,เลขที่ 198/31 ถนนวัดมาบตาพุด,0,0
279,6769490279,CE1279,โรงพยาบาลสัตว์รุ่งสวัสดิ์,วัดโบสถ์,อำเภอพนัสนิคม,ชลบุรี,200608,20140,ทุกวัน,9:00:00 AM,8:00:00 PM,58/17-18 ม.1,0,0
280,6769490280,CE1280,โรงพยาบาลสัตว์ไตรขวัญ,สุรศักดิ์,อำเภอศรีราชา,ชลบุรี,200702,20110,ทุกวัน,7:00:00 AM,10:30:00 PM,208/9-10 ม.5,0,0
281,6769490281,CE1281,นานาเพ็ทคลินิก,หนองปรือ,อำเภอบางละมุง,ชลบุรี,200402,20150,"วันจันทร์, วันอังคาร, วันพฤหัส, วันศุกร์, วันเสาร์, วันอาทิตย์",10:00:00 AM,8:00:00 PM,15/227 ซ.เขาน้อย ถ.บุญสัมพันธ์,0,0
282,6769490282,CE1282,โรงพยาบาลสัตว์บ้านบึง,บ้านบึง,อำเภอบ้านบึง,ชลบุรี,200201,20170,ทุกวัน,9:00:00 AM,9:00:00 PM,154/2 ถ.สุรพลชัย,0,0
283,6769490283,CE1283,โรงพยาบาลสัตว์แฮปปี้เพ็ท,บ้านสวน,อำเภอเมืองชลบุรี,ชลบุรี,200105,20000,ทุกวัน,9:00:00 AM,8:00:00 PM,เลขที่ 111/29 หมู่ที่ 5,0,0
284,6769490284,CE1284,ก.เพ็ทบัดดี้คลินิกและเพ็ทแคร์,เสม็ด,อำเภอเมืองชลบุรี,ชลบุรี,200116,20000,ทุกวัน,9:30:00 AM,8:00:00 PM,55/9 ม.1 ซ.ลุง 2 ถ.สุขุมวิท,0,0
285,6769490285,CE1285,บางพระสัตวแพทย์,บางพระ,อำเภอศรีราชา,ชลบุรี,200707,20230,ทุกวัน,9:00:00 AM,8:00:00 PM,บางพระสัตวแพทย์ 239/44 ม.2,0,0
286,6769490286,CE1286,โรงพยาบาลสัตว์เพ็ชรรัตน์,บ้านค่าย,อำเภอบ้านค่าย,ระยอง,210501,21120,ทุกวัน,8:30:00 AM,12:00:00 AM,87/7 ม.2,0,0
287,6769490287,CE1287,โรงพยาบาลสัตว์พร้อมมิตร,แสนสุข,อำเภอเมืองชลบุรี,ชลบุรี,200104,20130,ทุกวัน,7:00:00 AM,11:00:00 PM,75/2-4 ถ.สุขุมวิท,0,0
288,6769490288,CE1288,คลินิกเพ็ทซ่ารักษาสัตว์,หนองไม้แดง,อำเภอเมืองชลบุรี,ชลบุรี,200110,20000,ทุกวัน,10:00:00 AM,9:00:00 PM,เลขที่ 99/19 หมู่ที่ 2,0,0
289,6769490289,CE1289,คลินิกรักษาสัตว์หมอกุ้ง,วังใหม่,อำเภอนายายอาม,จันทบุรี,220906,22160,"วันจันทร์, วันพุธ, วันพฤหัส, วันศุกร์, วันเสาร์, วันอาทิตย์",8:30:00 AM,7:00:00 PM,88/5-6 ม.3 ถ.สุขุมวิท,0,0
290,6767490290,CC1290,พิชัยสัตวแพทย์,ทะเลชุบศร,อำเภอเมืองลพบุรี,ลพบุรี,160101,15000,ทุกวัน,9:00:00 AM,8:00:00 PM,2/1-3 ถ.รามเดโช,0,0
291,6767490291,CC1291,คลินิกสัตวแพทย์,ในเมือง,อำเภอเมืองเพชรบูรณ์,เพชรบูรณ์,670101,67000,ทุกวัน,10:00:00 AM,6:00:00 PM,คลีนิคสัตวแพทย์,0,0
292,6767490292,CC1292,สามชัยสัตวแพทย์,หนองหลวง,อำเภอเมืองตาก,ตาก,630102,63000,"วันจันทร์, วันอังคาร, วันพฤหัส, วันศุกร์, วันเสาร์, วันอาทิตย์",9:00:00 AM,7:30:00 PM,103-107 ถ.จอมพล,0,0
293,6767490293,CC1293,รพส.น.สพ.ชาญประเสริฐ พลชา,กุดป่อง,อำเภอเมืองเลย,เลย,420101,42000,ทุกวัน,10:00:00 AM,12:00:00 AM,18/1 ถ.มลิวรรณ,0,0
294,6767490294,CC1294,รพส.ชากังราว,ในเมือง,อำเภอเมืองกำแพงเพชร,กำแพงเพชร,620101,62000,ปิดวันจันทร์,10:00:00 AM,6:00:00 PM,643/15 ถ.เจริญสุข,0,0
295,6767490295,CC1295,คลินิกสัตว์สี่ขา,บางพุทรา,อำเภอเมืองสิงห์บุรี,สิงห์บุรี,170101,16000,"วันอังคาร, วันพุธ, วันพฤหัส, วันศุกร์, วันเสาร์, วันอาทิตย์",10:00:00 AM,7:00:00 PM,817 ถ.รัตนโกสินทร์200ปี,0,0
296,6767490296,CC1296,คลินิกรักษาสัตว์เพชรแท้,ในเมือง,อำเภอเมืองเพชรบูรณ์,เพชรบูรณ์,670101,67000,"วันจันทร์, วันอังคาร, วันพุธ, วันพฤหัส, วันศุกร์, วันเสาร์",8:30:00 AM,7:00:00 PM,470/20 ถ.เพชรเจริญ,0,0
297,6767490297,CC1297,พรทรัพย์สัตวแพทย์,หล่มสัก,อำเภอหล่มสัก,เพชรบูรณ์,670301,67110,ทุกวัน,10:00:00 AM,6:00:00 PM,183/4 ถ.วจี,0,0
298,6767490298,CC1298,น.สพ.พิงพันธ์ เจริญสุระสถล,กุดป่อง,อำเภอเมืองเลย,เลย,420101,42000,ทุกวัน,5:30:00 PM,7:00:00 PM,156 ถ.เจริญรัฐ,0,0
299,6767490299,CC1299,รพส.หมอเปรียว,บ้านกล้วย,อำเภอเมืองสุโขทัย,สุโขทัย,640106,64000,ทุกวัน,10:00:00 AM,6:00:00 PM,55/23 ถ.จรดวิถีถ่อง,0,0
300,6767490300,CC1300,หนุ่มอาหารสัตว์,หันคา,อำเภอหันคา,ชัยนาท,180601,17130,ทุกวัน,10:00:00 AM,5:00:00 PM,423/1 ม.1,0,0
301,6767490301,CC1301,บ้านเหนือสัตวแพทย์,แม่สอด,อำเภอแม่สอด,ตาก,630601,63110,ทุกวัน,10:00:00 AM,6:00:00 PM,196 ถ.อินทรคีรี,0,0
302,6767490302,CC1302,บ้านสัตวแพทย์,ท่าโรง,อำเภอวิเชียรบุรี,เพชรบูรณ์,670501,67130,ทุกวัน,10:00:00 AM,7:00:00 PM,324/1 ม.7 ถ.มรกต,0,0
303,6767490303,CC1303,น.สพ.บดินทร์ จตุรวุฒิชัย,หัวรอ,อำเภอเมืองพิษณุโลก,พิษณุโลก,650111,65000,ทุกวัน,10:00:00 AM,7:00:00 PM,บดินทร์สัตวแพทย์,0,0
304,6767490304,CC1304,ปันสุขรักษาสัตว์,ท่าทอง,อำเภอเมืองพิษณุโลก,พิษณุโลก,650105,65000,ทุกวัน,10:00:00 AM,7:00:00 PM,209/4 ถ.พิษณุโลก-วัดจุฬามณี,0,0
305,6767490305,CC1305,ป.ปลางาม,ในเมือง,อำเภอเมืองพิษณุโลก,พิษณุโลก,650101,65000,ทุกวัน,10:00:00 AM,6:00:00 PM,18/37 ถ.วิสุทธิ์กษัตริย์,0,0
306,6767490306,CC1306,คลินิคกนิษฐาสัตวแพทย์,ซับสมอทอด,อำเภอบึงสามพัน,เพชรบูรณ์,670801,67160,ทุกวัน,10:00:00 AM,6:00:00 PM,210 ม.7,0,0
307,6767490307,CC1307,เพนนีสัตวแพทย์,ท่าอิฐ,อำเภอเมืองอุตรดิตถ์,อุตรดิตถ์,530101,53000,"วันจันทร์, วันอังคาร, วันพฤหัส, วันศุกร์, วันเสาร์, วันอาทิตย์",10:00:00 AM,7:00:00 PM,246/7 ถ.บรมอาสน์,0,0
308,6767490308,CC1308,หมอชิน Happy Pet,หนองไผ่,อำเภอหนองไผ่,เพชรบูรณ์,670710,67140,ทุกวัน,10:00:00 AM,6:00:00 PM,375 ม.5,0,0
309,6767490309,CC1309,โรงพยาบาลสัตว์วังเจ้า,เชียงทอง,อำเภอวังเจ้า,ตาก,630901,63000,ทุกวัน,10:00:00 AM,6:00:00 PM,243 ม.1 ถ.วังเจ้า-นาโบสถ์,0,0
310,6767490310,CC1310,รพส.บ้านหมอโบ,เชียงคาน,อำเภอเชียงคาน,เลย,420301,42110,ทุกวัน,10:00:00 AM,6:00:00 PM,501/1 ม.6,0,0
311,6767490311,CC1311,เอแอนพีรักษาสัตว์,ในเมือง,อำเภอเมืองกำแพงเพชร,กำแพงเพชร,620101,62000,ทุกวัน,10:00:00 AM,7:00:00 PM,3  ถ.บำรุงราษร์,0,0
312,6767490312,CC1312,สุพจน์สัตวแพทย์,ในเมือง,อำเภอเมืองพิษณุโลก,พิษณุโลก,650101,65000,ทุกวัน,10:00:00 AM,7:00:00 PM,75/11-12,0,0
313,6767490313,CC1313,หมอป๋องยาสัตว์,ท่าศาลา,อำเภอเมืองลพบุรี,ลพบุรี,160115,15000,ทุกวัน,7:00:00 AM,5:00:00 PM,56/9 ม. 2,0,0
314,6767490314,CC1314,คลินิกอุ่นไอรักสัตวแพทย์,ลำนารายณ์,อำเภอชัยบาดาล,ลพบุรี,160401,15130,ทุกวัน,10:00:00 AM,6:00:00 PM,591-592 ม.8,0,0
315,6767490315,CC1315,คลินิกสัตว์เลี้ยงต้นรักษ์ ,พลายชุมพล,อำเภอเมืองพิษณุโลก,พิษณุโลก,650115,65000,ทุกวัน,8:30:00 AM,8:30:00 PM,98/92 ม.5 ถ.สิงหวัฒน์,0,0
316,6767490316,CC1316,ทับคล้อสัตวแพทย์ ,ทับคล้อ,อำเภอทับคล้อ,พิจิตร,660801,66150,ทุกวัน,10:00:00 AM,6:00:00 PM,333 ม.9 ถ.ชมฐีระเวช,0,0
317,6767490317,CC1317,ทรัพย์ทวีรักษาสัตว์,ท่าหิน,อำเภอเมืองลพบุรี,ลพบุรี,160102,15000,ทุกวัน,10:00:00 AM,7:00:00 PM,216 ถ.พระราม,0,0
